dt,sber_close,hedge_close,beta,z,vol_scale,spread_vol,regime,pos_dir,pos_change,sber_qty,hedge_qty,pnl_price,pnl_carry,pnl_commission,pnl_total,pnl_cum,pnl_cum_max,drawdown,ret
2025-01-03 12:05:00,274.46,106.83,-4.989996822272957,0.0,0.25,,sideways,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 12:10:00,274.61,106.81,-5.091819388544924,0.0,0.25,,sideways,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 12:15:00,274.8,106.79,-5.212471263081816,0.0,0.25,,sideways,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 12:20:00,274.71,106.75,-4.578664308927958,0.0,0.25,,sideways,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 12:25:00,273.91,106.74,-4.406442467289559,0.0,0.25,,sideways,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 12:30:00,273.88,106.72,-4.395337826142626,0.0,0.25,,sideways,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 12:35:00,274.01,106.71,-4.449354396283626,0.0,0.25,,sideways,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 12:40:00,273.42,106.7,-4.353028034879809,0.0,0.25,,sideways,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 12:45:00,273.64,106.69,-4.422724870099586,0.0,0.25,,sideways,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 12:50:00,274.36,106.69,-4.229313554729586,0.0,0.25,,sideways,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 12:55:00,273.88,106.68,-4.153990301625981,0.0,0.25,,sideways,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 13:00:00,273.65,106.68,-4.15712793492135,-0.02598535571920153,0.25,,sideways,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 13:05:00,273.31,106.67,-4.111667169140125,-0.4933609101263153,0.25,,sideways,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 13:10:00,273.88,106.67,-3.953062117105308,1.680616426717873,0.25,,sideways,-1.0,-1.0,-45640.42646414488,117183.83800506234,0.0,-0.23782343987823484,-25.0,-25.237823439878234,-25.237823439878234,0.0,-25.237823439878234,-2.5237823439878236e-07
2025-01-03 13:15:00,273.99,106.66,-3.993300665090092,0.4504587646693787,0.25,,sideways,0.0,1.0,0.0,-0.0,-6192.2852911077825,-2.8550274992947617,-25.003848608531005,-6220.144167215609,-6245.381990655487,0.0,-6245.381990655487,-6.220144167215609e-05
2025-01-03 13:20:00,274.11,106.66,-3.9309398013334587,0.6841183075312637,0.25,,sideways,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-6245.381990655487,0.0,-6245.381990655487,0.0
2025-01-03 13:25:00,273.99,106.65,-3.9238391639832373,-0.06665166887049306,0.25,,sideways,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-6245.381990655487,0.0,-6245.381990655487,0.0
2025-01-03 13:30:00,273.86,106.65,-3.9128998185969275,0.13432506738166183,0.25,,sideways,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-6245.381990655487,0.0,-6245.381990655487,0.0
2025-01-03 13:35:00,274.19,106.65,-3.8136509822123372,1.142205981073356,0.25,,sideways,-1.0,-1.0,-45588.82526715052,117205.81340834504,0.0,-0.23782343987823484,-25.0,-25.237823439878234,-6270.619814095366,0.0,-6270.619814095366,-2.5237823439878236e-07
2025-01-03 13:40:00,274.32,106.64,-3.853676924749607,0.4622034487784534,0.25,,sideways,0.0,1.0,0.0,-0.0,-7098.60541881341,-2.855234371526194,-25.004754489150642,-7126.465407674087,-13397.085221769452,0.0,-13397.085221769452,-7.126465407674088e-05
2025-01-03 13:45:00,273.99,106.64,-3.885062411148159,-0.351996811193581,0.25,,sideways,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-13397.085221769452,0.0,-13397.085221769452,0.0
2025-01-03 13:50:00,273.86,106.64,-3.877464486563865,0.10459427168674071,0.25,,sideways,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-13397.085221769452,0.0,-13397.085221769452,0.0
2025-01-03 13:55:00,273.91,106.64,-3.837218570898256,0.5148903451385178,0.25,,sideways,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-13397.085221769452,0.0,-13397.085221769452,0.0
2025-01-03 14:00:00,273.94,106.64,-3.802404425835292,0.4621654117583603,0.25,0.0015490929071967341,sideways,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-13397.085221769452,0.0,-13397.085221769452,0.0
2025-01-03 14:05:00,273.1,106.64,-3.921528272710396,-1.532761918092301,0.25,0.0015721617405396412,sideways,1.0,1.0,45770.779934090075,-117216.80420105027,-0.0,-0.23782343987823484,-25.0,-25.237823439878234,-13422.32304520933,0.0,-13422.32304520933,-2.5237823439878236e-07
2025-01-03 14:10:00,272.34,106.64,-4.022122633743817,-1.3150068217333923,0.25,0.0015845721632480416,sideways,1.0,0.0,45898.50921642066,-117216.80420105027,-34785.792749910644,2.60811587684553,-0.034785792749911074,-34783.21941982655,-48205.54246503588,0.0,-48205.54246503588,-0.0003478321941982655
2025-01-03 14:15:00,272.57,106.63,-4.089614943857306,0.7211755849245165,0.25,0.0015771845226503394,sideways,0.0,-1.0,0.0,-0.0,11728.825161788689,2.85629147422826,-25.009384489077767,11706.67206877384,-36498.870396262035,0.0,-36498.870396262035,0.0001170667206877384
2025-01-03 14:20:00,272.5,106.63,-4.070386951247399,0.26327956941312824,0.25,0.001563008201983446,sideways,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-36498.870396262035,0.0,-36498.870396262035,0.0
2025-01-03 14:25:00,272.57,106.62,-4.101310530031694,0.34219033718283004,0.25,0.0015499386928184257,sideways,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-36498.870396262035,0.0,-36498.870396262035,0.0
2025-01-03 14:30:00,272.46,106.62,-4.089790063132333,0.16266859087080568,0.25,0.0015359038048290009,sideways,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-36498.870396262035,0.0,-36498.870396262035,0.0
2025-01-03 14:35:00,272.47,106.62,-4.058484693379843,0.44440145838325096,0.25,0.0015246676077262883,sideways,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-36498.870396262035,0.0,-36498.870396262035,0.0
2025-01-03 14:40:00,273.29,106.62,-3.894385742764994,2.259887470493988,0.25,0.0015864428736300715,sideways,-1.0,-1.0,-45738.95861539024,117238.79197148752,0.0,-0.23782343987823484,-25.0,-25.237823439878234,-36524.10821970191,0.0,-36524.10821970191,-2.5237823439878236e-07
2025-01-03 14:45:00,273.17,106.61,-3.8798950693318917,-0.14199895862073458,0.25,0.0015727483031160651,sideways,0.0,1.0,0.0,-0.0,4316.287114131563,-2.8526281563849665,-24.99333893704644,4288.441147038132,-32235.667072663782,0.0,-32235.667072663782,4.288441147038132e-05
2025-01-03 14:50:00,272.99,106.61,-3.8842459874650994,-0.049961949011260304,0.25,0.0015591653189613256,sideways,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-32235.667072663782,0.0,-32235.667072663782,0.0
2025-01-03 14:55:00,272.92,106.61,-3.8706134069635962,0.2063481534496938,0.25,0.0015464633426292055,sideways,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-32235.667072663782,0.0,-32235.667072663782,0.0
2025-01-03 15:00:00,273.26,106.61,-3.792194266021466,1.1546045445864093,0.25,0.001551146286421414,bear,-1.0,-1.0,-45743.98009221986,117249.7889503799,0.0,-0.23782343987823484,-25.0,-25.237823439878234,-32260.90489610366,0.0,-32260.90489610366,-2.5237823439878236e-07
2025-01-03 15:05:00,273.25,106.61,-3.771331685152179,0.324888305296598,0.25,0.0015397343850243233,bear,0.0,1.0,0.0,-0.0,457.4398009217826,-2.8537768402281,-24.999542560199078,429.58648152135544,-31831.318414582303,0.0,-31831.318414582303,4.2958648152135546e-06
2025-01-03 15:10:00,273.54,106.61,-3.7051829890387946,1.0206957767172486,0.25,0.0015404782732352084,bear,-1.0,-1.0,-45697.15580902244,117249.7889503799,0.0,-0.23782343987823484,-25.0,-25.237823439878234,-31856.55623802218,0.0,-31856.55623802218,-2.5237823439878236e-07
2025-01-03 15:15:00,273.52,106.6,-3.7093313825684473,0.05796299815706391,0.25,0.0015282447578185508,bear,0.0,1.0,0.0,-0.0,-258.55477332218345,-2.853672615726899,-24.997913558994313,-286.40635949690466,-32142.962597519087,0.0,-32142.962597519087,-2.8640635949690465e-06
2025-01-03 15:20:00,273.39,106.6,-3.708807205994834,0.022298169124871328,0.25,0.0015162643226991534,bear,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-32142.962597519087,0.0,-32142.962597519087,0.0
2025-01-03 15:25:00,273.29,106.6,-3.7037766339004907,0.09378363323046912,0.25,0.0015046589370910056,bear,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-32142.962597519087,0.0,-32142.962597519087,0.0
2025-01-03 15:30:00,273.02,106.6,-3.7241902580782957,-0.3170443569130915,0.25,0.0014943724064643835,bear,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-32142.962597519087,0.0,-32142.962597519087,0.0
2025-01-03 15:35:00,273.13,106.59,-3.7578529624301265,0.37456269988881236,0.25,0.0014847573733890891,bear,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-32142.962597519087,0.0,-32142.962597519087,0.0
2025-01-03 15:40:00,273.35,106.59,-3.705194966245074,0.8716256766695412,0.25,0.001482227253666717,bear,-1.0,-1.0,-45728.91896835558,117271.78909841448,0.0,-0.23782343987823484,-25.0,-25.237823439878234,-32168.200420958965,0.0,-32168.200420958965,-2.5237823439878236e-07
2025-01-03 15:45:00,273.13,106.59,-3.7187803321751893,-0.21315079694515715,0.25,0.0014719390860907621,bear,0.0,1.0,0.0,-0.0,10060.362173039475,-2.8515843921979362,-24.98993963782696,10032.52064900945,-22135.679771949515,0.0,-22135.679771949515,0.0001003252064900945
2025-01-03 15:50:00,273.12,106.59,-3.7016225042633017,0.3063350596714758,0.25,0.0014623821859932724,bear,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-22135.679771949515,0.0,-22135.679771949515,0.0
2025-01-03 15:55:00,273.03,106.59,-3.696375973457978,0.105278891803208,0.25,0.001452162170675309,bear,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-22135.679771949515,0.0,-22135.679771949515,0.0
2025-01-03 16:00:00,272.83,106.58,-3.657912310090255,-0.40523880766825227,0.25,0.0014437130251933612,bear,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-22135.679771949515,0.0,-22135.679771949515,0.0
2025-01-03 16:05:00,272.66,106.58,-3.6638960646934535,-0.09110750770498711,0.25,0.0014338731363140588,bear,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-22135.679771949515,0.0,-22135.679771949515,0.0
2025-01-03 16:10:00,272.73,106.58,-3.635905607089014,0.5179983264849405,0.25,0.001426776427989223,bear,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-22135.679771949515,0.0,-22135.679771949515,0.0
2025-01-03 16:15:00,273.06,106.58,-3.5726555896211436,1.1672870364641474,0.25,0.0014304633853935115,bear,-1.0,-1.0,-45777.48480187505,117282.79226871833,0.0,-0.23782343987823484,-25.0,-25.237823439878234,-22160.917595389394,0.0,-22160.917595389394,-2.5237823439878236e-07
2025-01-03 16:20:00,272.93,106.57,-3.5491951945982554,-0.24249356303397246,0.25,0.0014215786774273555,bear,0.0,1.0,0.0,-0.0,4778.245101555765,-2.8525225860675243,-24.99287609905307,4750.399702870644,-17410.51789251875,0.0,-17410.51789251875,4.7503997028706444e-05
2025-01-03 16:25:00,272.98,106.57,-3.5254913203591727,0.45195043138267527,0.25,0.0014142192011811,bear,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-17410.51789251875,0.0,-17410.51789251875,0.0
2025-01-03 16:30:00,272.76,106.57,-3.539505194243651,-0.24577027943096255,0.25,0.0014056759024740804,bear,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-17410.51789251875,0.0,-17410.51789251875,0.0
2025-01-03 16:35:00,272.73,106.57,-3.5274250706882686,0.24763717122061774,0.25,0.001397300277711618,bear,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-17410.51789251875,0.0,-17410.51789251875,0.0
2025-01-03 16:40:00,272.78,106.56,-3.5453135470170154,0.2180295566680687,0.25,0.0013889576415787534,bear,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-17410.51789251875,0.0,-17410.51789251875,0.0
2025-01-03 16:45:00,272.62,106.56,-3.5511341955685145,-0.09614155074399872,0.25,0.0013804369520996045,bear,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-17410.51789251875,0.0,-17410.51789251875,0.0
2025-01-03 16:50:00,272.85,106.56,-3.504480908726011,0.9291797863624539,0.25,0.0013793648191874818,bear,-1.0,-1.0,-45812.71761040865,117304.80480480481,0.0,-0.23782343987823484,-25.0,-25.237823439878234,-17435.75571595863,0.0,-17435.75571595863,-2.5237823439878236e-07
2025-01-03 16:55:00,272.96,106.56,-3.4749659797173953,0.6047821907068575,0.25,0.0013740982240372688,bear,0.0,1.0,0.0,-0.0,-5039.398937142972,-2.855031826241357,-25.005039398937143,-5067.25900836815,-22503.01472432678,0.0,-22503.01472432678,-5.06725900836815e-05
2025-01-03 17:00:00,273.17,106.56,-3.4331797367326544,0.8621892798693194,0.25,0.0013720526350109604,bear,-1.0,-1.0,-45759.051140315554,117304.80480480481,0.0,-0.23782343987823484,-25.0,-25.237823439878234,-22528.252547766657,0.0,-22528.252547766657,-2.5237823439878236e-07
2025-01-03 17:05:00,273.55,106.56,-3.3706129611361275,1.2944615827035544,0.25,0.0013777689387775847,bear,-1.0,0.0,-45695.485286053736,117304.80480480481,-17388.4394333197,-3.095674681757988,-0.01738843943332044,-17391.55249644089,-39919.80504420755,0.0,-39919.80504420755,-0.0001739155249644089
2025-01-03 17:10:00,273.85,106.56,-3.3198620097843894,1.0672689171948737,0.25,0.0013790062489842207,bear,-1.0,0.0,-45645.4263282819,117304.80480480481,-13708.645585816641,-3.0948345461763664,-0.01370864558581693,-13711.754129008403,-53631.55917321595,0.0,-53631.55917321595,-0.00013711754129008404
2025-01-03 17:15:00,273.92,106.56,-3.2992181962493365,0.4541717218304286,0.25,0.0013727052326269627,bear,0.0,1.0,0.0,-0.0,-3195.1798429794217,-2.854610771653648,-25.003195179842976,-3223.0376489309183,-56854.59682214687,0.0,-56854.59682214687,-3.2230376489309185e-05
2025-01-03 17:20:00,273.41,106.55,-3.181426071715061,-1.2860357919991172,0.25,0.001378044795452573,bear,-1.0,-1.0,-45718.8837277349,117315.81417175036,0.0,-0.23782343987823484,-25.0,-25.237823439878234,-56879.83464558675,0.0,-56879.83464558675,-2.5237823439878236e-07
2025-01-03 17:25:00,273.71,106.56,-2.9530668416920887,1.2603260524918711,0.25,0.0013828180360713049,sideways,-1.0,0.0,-45668.77351941836,117304.80480480481,-12542.506976600287,-3.0948361488093576,-0.014888823260037928,-12545.616701572357,-69425.4513471591,0.0,-69425.4513471591,-0.00012545616701572357
2025-01-03 17:30:00,273.99,106.55,-3.0215747972004743,0.7938431652373832,0.25,0.0013800086838899894,sideways,-1.0,0.0,-45622.102996459726,117315.81417175036,-13960.30463348714,-3.094624183390892,-0.01396030463348556,-13963.413217975165,-83388.86456513427,0.0,-83388.86456513427,-0.00013963413217975165
2025-01-03 17:35:00,274.17,106.55,-2.989351187981792,0.7278889384595798,0.25,0.0013764628122668124,sideways,0.0,1.0,0.0,-0.0,-8211.978539363061,-2.855756159483873,-25.00821197853936,-8239.842507501085,-91628.70707263536,0.0,-91628.70707263536,-8.239842507501085e-05
2025-01-03 17:40:00,273.98,106.55,-3.001918278815695,-0.2513907189471182,0.25,0.001369437199735145,bull,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-91628.70707263536,0.0,-91628.70707263536,0.0
2025-01-03 17:45:00,273.93,106.55,-2.9977373618030936,0.12073027575140717,0.25,0.0013621626449349976,bull,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-91628.70707263536,0.0,-91628.70707263536,0.0
2025-01-03 17:50:00,273.86,106.55,-2.9959803359079284,0.06674673474545986,0.25,0.00135493017976927,bear,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-91628.70707263536,0.0,-91628.70707263536,0.0
2025-01-03 17:55:00,273.56,106.55,-3.020710128818107,-0.5493424247539304,0.25,0.0013499487786884181,bear,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-91628.70707263536,0.0,-91628.70707263536,0.0
2025-01-03 18:00:00,273.44,106.55,-3.0244325544118085,-0.06248385267644912,0.25,0.0013429269851624524,sideways,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-91628.70707263536,0.0,-91628.70707263536,0.0
2025-01-03 18:05:00,273.45,106.55,-3.0134437566484844,0.28976098553638513,0.25,0.0013365713568793752,sideways,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-91628.70707263536,0.0,-91628.70707263536,0.0
2025-01-03 18:10:00,273.17,106.55,-3.034979395980273,-0.5004813201609606,0.25,0.0013314548384366623,bear,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-91628.70707263536,0.0,-91628.70707263536,0.0
2025-01-03 18:15:00,272.96,106.55,-3.0483594145978734,-0.30709895049807223,0.25,0.0013253511273472974,bear,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-91628.70707263536,0.0,-91628.70707263536,0.0
2025-01-03 18:20:00,273.01,106.55,-3.033103391495927,0.4087415239379037,0.25,0.0013198218389286224,bear,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-91628.70707263536,0.0,-91628.70707263536,0.0
2025-01-03 18:25:00,273.1,106.55,-3.0138604704770224,0.516457676201198,0.25,0.0013150267609855907,bear,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-91628.70707263536,0.0,-91628.70707263536,0.0
2025-01-03 18:30:00,273.11,106.55,-3.0035670336001163,0.2920506262398124,0.25,0.0013091175595156457,bear,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-91628.70707263536,0.0,-91628.70707263536,0.0
2025-01-03 18:35:00,273.01,106.55,-3.005104777802223,-0.015538222199775653,0.25,0.0013027486617803886,bear,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-91628.70707263536,0.0,-91628.70707263536,0.0
2025-01-03 18:45:00,273.2,106.55,-2.9763019360446514,0.7934462866712005,0.25,0.0013004507200459546,bear,-1.0,-1.0,-45754.02635431918,117315.81417175036,0.0,-0.23782343987823484,-25.0,-25.237823439878234,-91653.94489607523,0.0,-91653.94489607523,-2.5237823439878236e-07
2025-01-06 10:00:00,270.69,106.58,-5.27378444770943,-4.933913209365072,0.25,0.0014788426865956262,bear,1.0,2.0,46178.28512320366,-117282.79226871833,118362.08057449338,-3.065484945323591,-49.8886768682758,118309.12641267978,26655.18151660454,26655.18151660454,0.0,0.0011830912641267977
2025-01-06 10:05:00,270.7,106.49,-3.41599582562808,-1.6224829367232039,0.25,0.0014906551731511688,bear,1.0,0.0,46176.579239009974,-117381.91379472251,11017.234155416667,2.616163268535288,-0.011017234155416552,11019.839301451048,37675.02081805559,37675.02081805559,0.0,0.00011019839301451048
2025-01-06 10:10:00,270.7,106.45,-3.256797205833227,-0.5296150156218634,0.25,0.0014856400597525622,bear,0.0,-1.0,0.0,-0.0,4695.276551787966,2.853881278538813,-24.995304723448207,4673.135128343057,42348.15594639865,42348.15594639865,0.0,4.673135128343057e-05
2025-01-06 10:15:00,270.9,106.44,-3.283055496885072,0.579911800648035,0.25,0.0014810754200072966,bear,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,42348.15594639865,42348.15594639865,0.0,0.0
2025-01-06 10:20:00,270.6,106.44,-3.296615606068092,-0.45586258315361733,0.25,0.001475686263295171,bear,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,42348.15594639865,42348.15594639865,0.0,0.0
2025-01-06 10:25:00,270.16,106.4,-2.8791177631349543,-1.5171901666123724,0.25,0.001484724167554387,bear,1.0,1.0,46268.87770210245,-117481.2030075188,0.0,-0.23782343987823484,-25.0,-25.237823439878234,42322.91812295877,42348.15594639865,-25.23782343987841,-2.5237823439878236e-07
2025-01-06 10:30:00,270.5,106.4,-2.8460696828918914,1.142300974995448,0.25,0.0014868662153164419,bear,1.0,0.0,46210.72088724584,-117481.2030075188,15731.418418713676,2.61964948670138,-0.015731418418712336,15734.02233678196,58056.94045974073,58056.94045974073,0.0,0.0001573402233678196
2025-01-06 10:35:00,270.76,106.38,-2.9075968861917327,0.5713372057015088,0.25,0.0014823948375734218,bear,0.0,-1.0,0.0,-0.0,14364.411490835077,2.8566243806919367,-25.00966516337053,14342.258450052399,72399.19890979312,72399.19890979312,0.0,0.000143422584500524
2025-01-06 10:40:00,270.69,106.37,-2.904097339460137,-0.06663358331792019,0.25,0.0014758502461318628,bear,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,72399.19890979312,72399.19890979312,0.0,0.0
2025-01-06 10:45:00,270.81,106.37,-2.8870892690538197,0.5903682458415628,0.25,0.0014716342514698854,bear,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,72399.19890979312,72399.19890979312,0.0,0.0
2025-01-06 10:50:00,271.39,106.36,-2.9471948089732116,1.5333515391864299,0.25,0.0014805692466744178,bear,-1.0,-1.0,-46059.17683039169,117525.38548326438,0.0,-0.23782343987823484,-25.0,-25.237823439878234,72373.96108635324,72399.19890979312,-25.23782343987841,-2.5237823439878236e-07
2025-01-06 10:55:00,271.08,106.36,-2.9626233995623314,-0.494893141827906,0.25,0.0014757459788551895,bear,0.0,1.0,0.0,-0.0,14278.344817421528,-2.850621382461776,-24.985721655182576,14250.508474383883,86624.46956073712,86624.46956073712,0.0,0.00014250508474383884
2025-01-06 11:00:00,270.95,106.36,-2.964540096629714,-0.04563248483002429,0.25,0.0014694390276125224,bear,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,86624.46956073712,86624.46956073712,0.0,0.0
